"SCENIC SPORTS---ND","701-572-8696","","1201 E. BROADWAY, WILLISTON, ND  58801","","","","","48.147","-103.604","198"
"RED ZONE ARCHERY--SD","605-890-9065","","28421 CASCADE RD., HOT SPRINGS, SD  57747","","","","","43.3555","-103.55","199"
"MORAVA ARCHERY---NE","308-665-1342","","1434 WEST BELMONT RD, CRAWFORD, NE  69339","","","","","42.5387","-103.419","200"
"BUCKHORN ARCHERY--SD","605-341-0341","","10650 SHERIDAN LAKE RD., RAPID CITY, SD  57702","","","","","43.993","-103.368","201"
"BLACK HILLS ARCHERY---SD","605-394-9663","","2091 RAND ROAD, RAPID CITY, SD  57702","","","","","44.1053","-103.266","202"
"STAGECOACH STOP ARCHER--NM","505-356-4261","","42925 US HWY 70, PORTALES, NM  88130","","","","","34.1416","-103.213","203"
"RAPID CITY SCHEELS-SD","605-342-9033","","1225 EGLIN STREET, RAPID CITY, SD  57701","","","","","44.0986","-103.191","204"
"SCOTTS GARAGE, INC.--TX","806-371-7255","","DBA S & S FIREARMS, AMARILLO, TX  79106","","","","","35.2019","-101.895","205"
"BOOMER'S ARCHERY--TX","806-674-8815","","3636 DORIS DR., AMARILLO, TX  79109","","","","","35.1715","-101.88","206"
"KIOWA ARCHERY--TX","432-631-1300","","12216 E. COUNTY ROAD 102, MIDLAND, TX  79706","","","","","32.0299","-101.871","207"
"LUBBOCK INDOOR ARCHERY--TX","806-763-5300","","2114 AVE J, LUBBOCK, TX  79411","","","","","33.5752","-101.847","208"
"DAKOTA SQUARE SCHEELS---ND","701-852-1010","","2400 10TH ST SW, MINOT, ND  58701","","","","","48.2076","-101.307","209"
"ARCHERS ELITE---ND","701-838-3759","","1500 S. BROADWAY, MINOT, ND  58701","","","","","48.22","-101.296","210"
"KIRKWOOD SCHEELS-ND","701-255-7255","","800 KIRKWOOD MALL, BISMARCK, ND  58504","","","","","46.7977","-100.785","211"
"FLATWATER ARCHERY--NE","308-534-3811","","202 S. MALONEY DR., NORTH PLATTE, NE  69101","","","","","41.0224","-100.768","212"
"ENDZONE SPORTS & OFFICE SUPPLIES---KS","785-877-2611","","102 SOUTH SECOND STREET, NORTON, KS  67654","","","","","39.829","-99.8914","213"
"GARY'S GUN SHOP 2---SD","605-842-3868","","321 S MAIN ST., WINNER, SD  57580","","","","","43.3806","-99.8569","214"
"B & B PAWN & TRADING--TX","325-673-3831","","242 BUTTERNUT ST., ABILENE, TX  79602","","","","","32.447","-99.738","215"
"ADRENALINE OUTDOORS--OK","580-216-0317","","RT 1, Box 454, Fort Supply, OK  73841","","","","","36.5737","-99.5723","216"
"BORDER SPORTING GOODS---TX","956-722-1007","","4610 SAN BERNARDO AVE., LAREDO, TX  78041","","","","","27.5429","-99.5049","217"
"NELSON ARCHERY--NE","308-935-1627","","135 CENTER AVE., BERWYN, NE  68814","","","","","41.3504","-99.5009","218"
"OUTFITTERS PLUS, LLC--TX","830-895-0414","","1834 B JUNCTION HWY, KERRVILLE, TX  78028","","","","","30.0672","-99.1808","219"
"GIBSON'S DISCOUNT CENTER, INC.--TX","830-257-3511","","111 W. MAIN, KERRVILLE, TX  78028","","","","","30.0526","-99.1474","220"
"BOW PROS SPECIALTY ARCHERY--TX","830-644-8309","","1581 EAST MAIN, FREDERICKSBURG, TX  78624","","","","","30.0411","-99.1333","221"
"FREDERICKSBURG ARCHERY--TX","830-456-1413","","618 DAWN LN., FREDERICKSBURG, TX  78624","","","","","30.2601","-98.8661","222"
"GERRELL'S SPORT CENTER---ND","701-662-8133","","415  4TH  ST.  N.E., DEVILS LAKE, ND  58301","","","","","48.1119","-98.8604","223"
"MIDWEST OUTDOORS--NE","308-440-3662","","620 CHALMA LANE, SHELTON, NE  68876","","","","","40.7792","-98.7309","224"
"LONG GUNS---TX","210-695-9648","","15305 FLYING CIRCLE, HELOTES, TX  78023","","","","","29.5885","-98.701","225"
"FULL QUIVER ARCHERY--TX","940-613-2000","","810 E HWY RD., IOWA PARK, TX  76367","","","","","33.9511","-98.6677","226"
"MESQUITE ARCHERY---TX","210-256-8004","","5711A KENWICK, SAN ANTONIO, TX  78238","","","","","29.4852","-98.5988","227"
"ARCHERY SPECIALTIES--TX","940-564-0977","","1504 DRESSER ST, GRAHAM, TX  76450","","","","","33.0726","-98.5754","228"
"12 RING ARCHERY---OK","580-371-8111","","1 MILE SOUTH HWY. 3, TUPELO, OK  74572","","","","","35.8412","-98.5083","229"
"FLATLAND ARCHERY---SD","605-380-9724","","1217 10TH AVE N.E., ABERDEEN, SD  57401","","","","","45.4757","-98.47","230"
"SPLIT ARROW ARCHERY---NE","402-461-3168","","2920 SMOKEY HILL RD, HASTINGS, NE  68901","","","","","40.5438","-98.4354","231"
"PIGEON ROAD SHOOTING RANGE---TX","254-968-8986","","6933  FM  2303, STEPHENVILLE, TX  76401","","","","","32.2264","-98.2342","232"
"SHELTON OUTDOORS, LLC.--SD","605-354-9312","","1565 DAKOTA AVE. S., HURON, SD  57350","","","","","44.3486","-98.2144","233"
"POINT BLANK SPORTING GOODS--TX","956-992-8799","","407 N. JACKSON RD., PHARR, TX  75877","","","","","26.2016","-98.2074","234"
"NOCKED AND LOADED--TX","512-556-4700","","306 E. 2ND, LAMPASAS, TX  76550","","","","","31.0662","-98.1803","235"
"DON RUTLIN'S ARCHERY--SD","605-996-4965","","504 S. EDMUNDS ST., MITCHELL, SD  57301","","","","","43.7055","-98.0309","236"
"MURF'S GUNS--OK","580-255-6776","","1720 N  81 HWY, DUNCAN, OK  73533","","","","","34.5249","-97.9668","237"
"HEARTLAND OUTDOOR INC--KS","620-664-6103","","1 HEARTLAND DRIVE, S HUTCHINSON, KS  67505","","","","","38.007","-97.9413","238"
"BILL'S OUTDOOR SPORTS-OK","580-233-7846","","4718  W.  GARRIOTT, ENID, OK  73703","","","","","36.3924","-97.9366","239"
"DAVID'S ARCHERY --TX","817-594-0821","","1448 MINERAL WELLS HWY, WEATHERFORD, TX  76086","","","","","32.76","-97.8225","240"
"EAGLES NEST ARCHERY--TX","956-347-5153","","15176 FM 506, LYFORD, TX  78569","","","","","26.3426","-97.8048","241"
"BARGAIN HUNTER OUTDOORS--TX","817-598-0026","","2201 TIN TOP RD., WEATHERFORD, TX  76087","","","","","32.7263","-97.7971","242"
"ARCHERY COUNTRY---TX","512-452-1222","","8121 RESEARCH BLVD., AUSTIN, TX  78758","","","","","30.3537","-97.7137","243"
"SMOKY VALLEY SHOOTING SPORTS---KS","785-227-4318","","2341 14TH AVE, LINDSBORG, KS  67456","","","","","38.5136","-97.6692","244"
"DOUBLE G ARCHERY---TX","512-868-5530","","4185-B EAST HWY 29 E, GEORGETOWN, TX  78626","","","","","30.6435","-97.6013","245"
"H & H RANGE--OK","405-947-3888  ","","400 SOUTH VERMONT AVE., OKLAHOMA CITY, OK  73108","","","","","35.4609","-97.5951","246"
"HEARTLAND OUTDOORS, LLC--OK","405-340-7530","","1444 N. KELLY AVE., EDMOND, OK  73003","","","","","35.669","-97.496","247"
"DB ARCHERY---NE","402-246-2845","","259 C STREET, PLATTE CENTER, NE  68653","","","","","41.5405","-97.4868","248"
"PEACOCK ARCHERY--TX","254-933-3337","","204 N PENELOPE, BELTON, TX  76513","","","","","31.0573","-97.4615","249"
"CLYDE'S ARCHERY---TX","361-855-3116","","5564 AYERS, CORPUS CHRISTI, TX  78415","","","","","27.7265","-97.4309","250"
"DAKOTA ARCHERY & OUTDOOR SPORTS--SD","605-665-8340","","2305 E. HWY.50, YANKTON, SD  57078","","","","","42.8944","-97.3975","251"
"PAUL'S WELDING & SPORTS SHOP---NE","402-337-1010","","210 EAST HUGHSON, RANDOLPH, NE  68771","","","","","42.3798","-97.3554","252"
"DIAMOND ARCHERY, LLC--KS","316-265-0651","","926 WEST HARRY, WITCHITA, KS  67213","","","","","37.6663","-97.3512","253"
"ALVARADO ARCHERY---TX","817-296-8344","","6011 E. HWY 67, ALVARADO, TX  76009","","","","","32.3817","-97.3324","254"
"FLASH FIRE RANCH--OK","866-661-3432","","8200 SOUTH HIWASSEE RD., OKLAHOMA CITY, OK  73150","","","","","35.385","-97.299","255"
"CINNAMON CREEK RANCH--TX","817-439-8998","","13794 OLD DENTON RD., ROANOKE, TX  76262","","","","","32.9783","-97.2958","256"
"BLUE RIVER ARCHERY--NE","402-729-2062","","1501 K ST. SUITE 100, FAIRBURY, NE  68352","","","","","40.1476","-97.1712","257"
"RED RIVER TAXIDERMY--TX","940-665-5953","","1617 HWY 82, GAINSVILLE, TX  76240","","","","","33.6411","-97.1372","258"
"ARCHER'S DEN--OK","580-490-9979","","615 3RD AVE. N.W., ARDMORE, OK  73401","","","","","34.178","-97.1355","259"
"AL'S ARCHERY SHOP--SD","605-886-5891","","655 W. KEMP, WATERTOWN, SD  57201","","","","","44.9027","-97.1254","260"
"GREAT OUTDOORS-OK","405-743-8201","","3315 S. BOOMER RD., STILLWATER, OK  74074","","","","","36.086","-97.0535","261"
"GREAT SOUTHWEST GUN--TX","972-641-2335","","2440 WEST MAIN ST., GRAND PRAIRIE, TX  75050","","","","","32.7393","-97.0408","262"
"MIKE'S ARCHERY-KS","620-441-0325","","2120 EDGEMONT DR., ARKANSAS, KS  67005","","","","","37.0861","-97.0344","263"
"GRAND FORKS SCHEELS-ND","701-780-9424","","MED PARK MALL, GRAND FORKS, ND  58201-4026","","","","","47.9253","-97.0329","264"
"CROSSROADS ARCHERY -- TX","361-573-2697","","2801 AZALEA, VICTORIA, TX  77901","","","","","28.8193","-96.9898","265"
"FARGO SCHEELS---ND","701-298-2918","","1551 45TH ST.  S.W., FARGO, ND  58103-3255","","","","","46.8574","-96.862","266"
"MOORHEAD SCHEELS-MN","218-233-2751","","505 CENTER AVE., MOORHEAD, MN  56560-1921","","","","","46.8748","-96.7714","267"
"ARCHER'S ADDICTION--SD","605-543-6040","","47219 SCHWEIGERS CIRCLE, SIOUX FALLS, SD  57107","","","","","43.6423","-96.768","268"
"SIOUX FALLS SCHEELS---SD","605-334-7767","","2101 W. 41ST ST., SIOUX FALLS, SD  57105","","","","","43.5137","-96.7535","269"
"ARCHERY OUTFITTERS---SD","605-367-9871","","1811 NORTH LOWELL AVE, SIOUX FALLS, SD  57103","","","","","43.5657","-96.696","270"
"ALL STAR ARCHERY---TX","214-320-1673","","3434 A  DILIDO RD, DALLAS, TX  75228","","","","","32.8038","-96.6883","271"
"DAVENPORT ARCHERY---OK","405-567-3844","","803 JIM THORPE BLVD., PRAGUE, OK  74864","","","","","35.4848","-96.6863","272"
"BAILEY'S OUTDOOR SHOP---OK","580-332-8786","","811 N. BROADWAY, ADA, OK  74820","","","","","34.7819","-96.6788","273"
"LINCOLN SCHEELS-NE","402-420-9000","","2960 PINE LAKE RD., LINCOLN, NE  68516-6010","","","","","40.7419","-96.6773","274"
"OUTDOOR PRO SHOPS---TX","972-414-1969","","2825 BELTLINE RD., GARLAND, TX  75044","","","","","32.9447","-96.671","275"
"PREMIER ARCHERY & PAINTBALL--NE","402-438-4600","","3939 NORTH 48TH ST., LINCOLN, NE  68504","","","","","40.8527","-96.6541","276"
"BULLZEYE OUTDOORS--TX","903-816-2925","","19311 US HWY 82 W, SHERMAN, TX  75092","","","","","33.6712","-96.6322","277"
"J & J ARCHERY---TX","361-552-9027","","203 N. COMMERCE, PORT LAVACA, TX  77979","","","","","28.6174","-96.6251","278"
"BIG O'S ARCHERY---TX","903-870-2114","","1520 TEXOMA PKWY., SHERMAN, TX  75090","","","","","33.6516","-96.6098","279"
"SOMEPLACE TO SHOOT---MI","269-641-5771","","12720 US 12, WHITE PIGEON, MI  49099","","","","","45.2407","-96.576","280"
"KAW VALLEY ARCHERY--KS","785-539-0200","","8330 EAST HWY. 24, MANHATTAN, KS  66502","","","","","39.195","-96.5216","281"
"NEBRASKA SPORTS--NE","402-721-5255","","866  E.  23RD  ST., FREMONT, NE  68025","","","","","41.4515","-96.4861","282"
"NORTH TEXAS ARCHERY & OUTFITTING--TX","972-784-2697","","1203 HWY 380  SUITE 133, FARMERSVILLE, TX  75442","","","","","33.1581","-96.3783","283"
"SOUTHERN HILLS SCHEELS-IA","712-252-1551","","SOUTHERN HILLS MALL, SIOUX CITY, IA  51106","","","","","42.4465","-96.3535","284"
"NATIVE OUTDOORS, LLC---TX","877-650-7938","","7105 S  FM 548, ROYSE CITY, TX  75189","","","","","32.8865","-96.3317","285"
"OUTDOOR COUNTRY--TX","254-739-2096","","360 HWY 84 WEST, TEAGUE, TX  75860","","","","","31.6303","-96.2837","286"
"BEARDS-N-BUCKS OUTDOORS---OK","580-367-2825","","401 BUFFALO ST., CADDO, OK  74729","","","","","34.1272","-96.2648","287"
"OMAHA SCHEELS-NE","402-289-5666","","17202 DAVENPORT ST., OMAHA, NE  68118-4076","","","","","41.2619","-96.1836","288"
"HUNTER'S OUTLET, INC.--MN","218-681-3030","","206 KNIGHT AVE. NORTH, THIEF RIVER FALLS, MN  56701","","","","","48.1181","-96.1831","289"
"FULL DRAW ARCHERY---NE","402-333-9691","","3632 SOUTH 144TH  ST., OMAHA, NE  68144","","","","","41.2245","-96.1387","290"
"BUCKHORN ARCHERY--OK","580-889-2366","","464 SOUTH GIN RD., ATOKA, OK  74525","","","","","34.3215","-96.128","291"
"JP ARCHERY---OK","918-227-4646","","15 N. WATER ST., SAPULPA, OK  74066","","","","","35.9993","-96.1125","292"
"ARCHERY EXTREMES--TX","903-536-3716","","1429 HWY. 7 EAST, CENTERVILLE, TX  75833","","","","","31.2565","-95.9959","293"
"PAT'S ARCHERY---OK","918-756-4632","","12601 HWY. 75, OKMULGEE, OK  74447","","","","","35.6733","-95.962","294"
"ARROWHEAD ARCHERY---OK","1-918-234-7065","","5324 E. ADMIRAL PLACE, TULSA, OK  74115","","","","","36.1605","-95.9171","295"
"ARCHERY OUTPOST, LLC--OK","918-938-6476","","4420 S. MINGO RD., TULSA, OK  74146","","","","","36.0982","-95.8687","296"
"NATURECRAFT TAXIDERMY--NE","402-873-5491","","925 4TH CORSO, NEBRASKA CITY, NE  68410","","","","","40.6732","-95.857","297"
"LONGHORN CASH---TX","903-677-3114","","ACTION OUTDOORS, ATHENS, TX  75751","","","","","32.2049","-95.8555","298"
"ON TARGET ARCHERY---TX","903-865-8880","","29993 HWY. 64, CANTON, TX  75103","","","","","32.5489","-95.8495","299"
"LAKES SPORT SHOP---MN","218-847-2645","","930 WASHINGTON AVE., DETROIT LAKES, MN  56501","","","","","46.8161","-95.8458","300"
"BARBS BAIT & ARCHERY---KS","785-528-4473","","4818 WEST 309TH ST., OSAGE CITY, KS  66523","","","","","38.5077","-95.7999","301"
"LAKE SARAH ARCHERY--MN","507-220-6395","","68 PIONEER TRAIL, GARVIN, MN  56132","","","","","44.1451","-95.7725","302"
"H.L.'S SPORT SHOP-OK","918-426-1146","","1238 S. MAIN ST., MCALISTER, OK  74501","","","","","34.9191","-95.772","303"
"BORCH'S SPORTING GOODS---MN","507-532-4880","","1309 E. COLLEGE DR., MARSHALL, MN  56258","","","","","44.4509","-95.767","304"
"EMORY AUTO SUPPLY--TX","903-473-2913","","517 LENNON DR., EMORY, TX  75440","","","","","32.8694","-95.7625","305"
"SKALAK OUTDOORS--MN","507-393-0410","","2629 BROADWAY AVE., SLAYTON, MN  56172","","","","","43.9875","-95.7563","306"
"LAY'S ARCHERY--KS","620-251-0040","","3948 CR 1250, COFFEYVILLE, KS  67337","","","","","37.0043","-95.7024","307"
"DOWN RANGE SPORTS, LLC--KS","620-325-3600","","109 NORTH 11TH ST., NEODESHA, KS  66757","","","","","37.4176","-95.6874","308"
"MCNEELY'S WILDLIFE FEEDERS--LA","337-533-9100","","118 BAYOU BEND DR., SULPHUR, LA  70663","","","","","29.9236","-95.6856","309"
"ACTION PAWN SHOP---TX","903-723-1779","","2010 WEST OAK ST., PALESTINE, TX  75801","","","","","31.7466","-95.6533","310"
"LAKE COUNTRY ARCHERY--TX","903-383-2347","","145 SOUTH BROADWAY, ALBA, TX  75410","","","","","32.7925","-95.6339","311"
"BILL'S SPORTING GOODS---OK","918-341-5388","","1016 S. LYNN RIGGS, CLAREMORE, OK  74017","","","","","36.3003","-95.6252","312"
"DOUBLE B ARCHERY---TX","936-588-4443","","424 A MCCALEB ROAD, MONTGOMERY, TX  77316","","","","","30.3507","-95.5845","313"
"C & S ARCHERY--TX","936-588-4443","","424 A MCCALEB RD., MONTGOMERY, TX  77316","","","","","30.3507","-95.5845","314"
"BUSHMASTER ARCHERY---TX","936-856-7609","","12349 TAURUS DR., WILLIS, TX  77318","","","","","30.4221","-95.5798","315"
"BnH Unlimited--TX","936-231-8193","","5918 Ranch Lake Dr., Magnolia, TX  77354","","","","","30.2402","-95.5579","316"
"BOW UP ARCHERY--OK","580-372-0508","","114 SOUTH BROADWAY, HUGO, OK  74743","","","","","34.0096","-95.5129","317"
"SHOOT EM UP ARCHERY--TX","903-737-8595","","54 COUNTY RD. 42320, PARIS, TX  75462","","","","","33.7036","-95.5025","318"
"STREIFF SPORTING GOODS---MN","218-386-2590","","34480 550TH AVE, WARROAD, MN  56763","","","","","48.8927","-95.4185","319"
"BOW PRO SHOP, LLC--OK","918-869-0500","","1920 1/2 N. 11TH ST., MUSKOGEE, OK  74401-4553","","","","","35.7571","-95.379","320"
"MIKE'S OUTDOORS-OK","918-687-3146","","2015 N YORK, MUSKOGEE, OK  74403","","","","","35.7682","-95.3405","321"
"PRAIRIE ARCHERY--MN","218-338-6030","","1025 SOUTH OTTER AVE., PARKERS PRAIRIE, MN  56361","","","","","46.1434","-95.3273","322"
"McKinney's Sport Shop--KS","620-421-3628","","2139 US 400 Hwy., Parsons, KS  67357","","","","","37.3629","-95.235","323"
"OVERTON'S ARCHERY CENTER, LLC--KS","785-832-1654","","1025 N. 3RD ST., LAWRENCE, KS  66044","","","","","38.9909","-95.2346","324"
"SOUTHERN ARCHERY---IA","712-262-7213","","305 11TH ST. S.E., SPENCER, IA  51301","","","","","43.1267","-95.1403","325"
"MILNER HARDWARE AND OUTFITTERS--OK","580-933-4558","","602 WEST WILSON, VALLIANT, OK  74764","","","","","34.0027","-95.0963","326"
"DELANEY'S SPORTS--MN","218-732-4281","","1100 E. 1ST ST., PARK RAPIDS, MN  56470","","","","","46.9218","-95.0371","327"
"SMOKIN FEATHERS ARCHERY---TX","936-967-0422","","520 JR PHILLIPS RD., LIVINGSTON, TX  77351","","","","","30.6746","-94.9752","328"
"PRECISION ARCHERY--MN","320-796-4868","","6707 NE 113TH AVE., SPICER, MN  56288","","","","","45.2329","-94.9516","329"
"SCAR-BROS ACE---TX","936-327-5792","","1219 WEST CHURCH ST, LIVINGSTON, TX  77351","","","","","30.7108","-94.9471","330"
"Mel's Sport Shop--MN","320-796-2000","","102 Ruth Street, SPICER, MN  56288","","","","","45.233","-94.94","331"
"JOHN'S BOW SHOP---MN","218-444-2046","","515 CENTERPOINT CT. N.W., BEMIDJI, MN  56601","","","","","47.5568","-94.8855","332"
"BIG BIRDS BAIT & BOWS--MO","660-582-8990","","216 W. MAIN ST., MARYVILLE, MO  64468","","","","","40.2584","-94.8288","333"
"SANTA FE ARCHERY---TX","409-927-4646","","3604 AVE S., SANTA FE, TX  77510","","","","","29.3053","-94.8001","334"
"J AND B OUTDOORS LLC---MO","816-273-0036","","2722 S. LEONARD RD., ST. JOSEPH, MO  64503","","","","","39.74","-94.7877","335"
"R & S ARCHERY","918-787-4080","","31902 SOUTH 622 ROAD, GROVE, OK  74344","","","","","36.557","-94.7706","336"
"EAST TEXAS ARCHERY---TX","903-663-4626","","2335 US HWY 259 SOUTH, DIANA, TX  75640","","","","","32.725","-94.7501","337"
"PRECISION ARCHERY---OK","580-584-3820","","95 WEST SHERRY, BROKEN BOW, OK  74728","","","","","34.0407","-94.7396","338"
"ARCHER'S & PICKER'S--TX","936-637-9000","","109 N. 1ST STREET, LUFKIN, TX  75901","","","","","31.3395","-94.729","339"
"ST. JOSEPH BOWSTRINGS-MO","","","8011 N.E. STATE ROUTE 6, ST. JOSEPH, MO  64507","","","","","39.7773","-94.7204","340"
"LUFKIN FARM SUPPLY---TX","936-634-7414","","1217 E. LUFKIN AVE., LUFKIN, TX  75901","","","","","31.3369","-94.7156","341"
"INSTA-CASH PAWN #10---TX","936-569-7210","","2709 SOUTH ST., NACOGDOCHES, TX  75964","","","","","31.583","-94.6689","342"
"CIMARRON LUMBER & SUPPLY COMPANY--MO","816-756-3000","","4000 MAIN ST., KANSAS CITY, MO  64111","","","","","39.0541","-94.5863","343"
"MINNESOTA ARCHERY---MN","320-693-2061","","30 W. 2ND STREET, LITCHFIELD, MN  55355","","","","","45.1274","-94.5285","344"
"SOUTHTOWN SPORTING GOODS--MO","417-624-4087","","3030 S. MAIN, JOPLIN, MO  64804","","","","","37.0565","-94.5151","345"
"B & B ARCHERY SALES---MO","816-763-2699","","8709 BOOTH, KANSAS CITY, MO  64138","","","","","38.9651","-94.4878","346"
"ROGERS SPORTING GOODS---MO","816-781-9026 ","","1760 NORTH CHURCH RD., LIBERTY, MO  64068","","","","","39.2687","-94.4421","347"
"BILL'S ARCHERY---MO","417-451-9306","","10114 GATEWAY DR., NEOSHOW, MO  64850","","","","","36.918","-94.4124","348"
"STICK AND STRING OUTDOORS","417-321-31274-","","522 NORTH 10TH STREET, RICH HILL, MO  64779","","","","","38.1013","-94.3567","349"
"GELLCO CLOTHING & SHOES--AR","479-646-2402","","4600 S ZERO ST, FORT SMITH, AR  72903","","","","","35.3264","-94.3566","350"
"ABSOLUTE ARCHERY---MO","660-679-6100","","19 WEST DAKOTA, BUTLER, MO  64730","","","","","38.2574","-94.3321","351"
"BAKER'S BARGAIN HOUSE & PAWN-AR","870-642-6225","","168 HWY 71, DEQUEEN, AR  71832-0232","","","","","34.0523","-94.3264","352"
"MOSSY POINT OUTFITTERS---AR","479-474-5254","","240 CLOVERLEAF PLAZA, VAN BUREN, AR  72956","","","","","35.442","-94.3254","353"
"ANTLER RIDGE--MO","417-682-6600","","37C SOUTHWEST 1ST LANE, LAMAR, MO  64759","","","","","37.4496","-94.2994","354"
"MENA PAWN & GUN LLC---AR","479-394-5200","","1411 HWY 71 SOUTH, MENA, AR  71953","","","","","34.5719","-94.2486","355"
"OZARK SPORTSMAN SUPPLY--AR","479-361-1200","","750 E. HENRI DE TONTI BLVD., TONTITOWN, AR  72770","","","","","36.1765","-94.2233","356"
"HOOK, LINE & SINKER--AR","479-271-8118","","3700 NW FRONTAGE RD., BENTONVILLE, AR  72712","","","","","36.4195","-94.221","357"
"A TO Z ARCHERY--AR","479-632-6360","","3700 N. HWY 71, ALMA, AR  72921","","","","","35.5237","-94.221","358"
"ARCHERY COUNTRY---MN","320-253-4786","","28 DIVISION, WAITE PARK, MN  56387","","","","","45.5533","-94.2158","359"
"ST. CLOUD SCHEELS---MN","320-252-9494","","40 N. WAITE AVE., WAITE PARK, MN  56387-1269","","","","","45.5547","-94.2138","360"
"SATERN ARCHERY--IA","515-332-1240","","310 6th ST. SOUTH, DAKOTA CITY, IA  50529","","","","","42.7173","-94.1994","361"
"3G ARCHERY SUPPLIES--MO","417-876-7118","","13551 S.  2400 RD., WALKER, MO  64790","","","","","37.8365","-94.1986","362"
"HERITAGE MARINE AND OUTDOORS--TX","","","6010 COLLEGE ST., BEAUMONT, TX  77707","","","","","30.068","-94.1619","363"
"SOUTHTOWN SPORTING GOODS---AR","479-443-7148","","4602  N.  COLLEGE, FAYETTEVILLE, AR  72703","","","","","36.1349","-94.1446","364"
